SalePrice,id
200446.14449382795,1925
368874.48514072975,1926
134808.4877988719,1927
152234.74089337708,1928
134626.57535989542,1929
132008.1987271565,1930
131108.55194972325,1931
131820.7177945144,1932
173509.27809340498,1933
175022.09375845033,1934
160178.65957273424,1935
197714.4650682254,1936
171630.38609786748,1937
172175.5809648877,1938
260533.72203898712,1939
200391.8933422878,1940
166400.3073990742,1941
165649.62819222143,1942
226176.56666812618,1943
347147.955986741,1944
384348.23039048526,1945
114994.19025086367,1946
174658.5729852424,1947
167081.87261763998,1948
229764.58176293128,1949
185444.8099576971,1950
259099.1611400448,1951
216859.9827314252,1952
180769.2184994995,1953
185454.52674573494,1954
134046.46579105812,1955
292446.4117614628,1956
151960.33862968156,1957
271697.63189612597,1958
124196.42651679991,1959
109699.05777232457,1960
127338.21512981705,1961
98066.12601227191,1962
112452.88500473044,1963
107873.92409580949,1964
145700.5133285082,1965
146684.71131331666,1966
312308.0803533668,1967
424496.3340414117,1968
385104.6130690496,1969
409040.54853026057,1970
416829.6441571407,1971
368695.34546557657,1972
286748.21248707536,1973
325629.2372586347,1974
529418.0400373123,1975
292698.63016531355,1976
368563.10178002407,1977
364748.0263344705,1978
320518.4581322131,1979
204224.45147029276,1980
341119.58125006343,1981
227556.72735690372,1982
205748.51238143718,1983
172517.88560489932,1984
232218.76984561674,1985
217663.75073172656,1986
194771.44653133192,1987
176398.84545965423,1988
190795.82095778792,1989
213356.5991970084,1990
239950.00092102308,1991
221396.77818435375,1992
163883.24459693764,1993
236756.8182113805,1994
179152.9316715334,1995
266180.1980590527,1996
297462.65010528284,1997
341963.0354032429,1998
278231.87672373705,1999
317813.8716649643,2000
275167.2527603185,2001
248536.34434082452,2002
245685.87781132935,2003
276190.76127226977,2004
205819.49191873614,2005
222483.48341038724,2006
249024.03803271914,2007
237526.96646265598,2008
199908.6257328124,2009
194713.58408802855,2010
133714.356306045,2011
174312.2950516936,2012
179981.49119818638,2013
182636.6631401104,2014
209473.57687156854,2015
193659.0441017691,2016
203673.51738757087,2017
108882.67010525604,2018
137933.61827255602,2019
94050.6083290624,2020
112520.51742738037,2021
198674.48903573482,2022
141898.51655110088,2023
274078.2437788698,2024
356755.46535120765,2025
172777.51343748457,2026
158782.2152037046,2027
153738.1545096556,2028
165053.2355492206,2029
258121.95980848587,2030
234113.51311821415,2031
246702.25428246663,2032
248028.63828226094,2033
180802.26413748987,2034
215301.04615955031,2035
194904.15069223143,2036
208925.33365920515,2037
281899.01645400474,2038
226362.4234898371,2039
328805.3004669222,2040
267588.8370366551,2041
195377.8046558331,2042
181890.74888801633,2043
167075.1523495337,2044
201244.34852471607,2045
150288.89619978543,2046
139614.95100825204,2047
134618.00377205954,2048
138996.1266512211,2049
175944.8693045608,2050
112435.66358580906,2051
116377.14679351095,2052
143516.44951330597,2053
98715.2380777346,2054
157607.6879030153,2055
132962.73422253723,2056
103899.2212666119,2057
214245.81776975622,2058
131519.9010661351,2059
185390.58641269323,2060
166907.24541175977,2061
129972.32782729961,2062
122459.91829268658,2063
142730.9163539599,2064
128707.75963180941,2065
167878.35709867414,2066
112441.80271504869,2067
140809.937471971,2068
88075.50593235974,2069
108925.30042034804,2070
106581.26679739081,2071
134763.35073329895,2072
131020.64488927243,2073
175490.54204121543,2074
160100.46754122482,2075
113215.14894429366,2076
167602.35029746068,2077
128911.00655105207,2078
126411.59775607064,2079
124188.45016639066,2080
126425.78019100895,2081
140286.46291178244,2082
147275.77774821818,2083
117444.93504774667,2084
117971.38878096921,2085
115503.46986116879,2086
111301.3544381217,2087
104530.98484653453,2088
78186.63364462765,2089
129098.49250569874,2090
111405.73568366673,2091
132201.4025123179,2092
126677.8798101211,2093
128584.31525337703,2094
159887.11919395518,2095
90785.06153522572,2096
96024.95082839951,2097
157349.87702173964,2098
45406.12653459709,2099
60199.185731568665,2100
105754.86370262668,2101
113745.2519641587,2102
103636.05342345433,2103
130390.80141619108,2104
136736.0118881076,2105
43974.40869034796,2106
194029.0091078607,2107
118053.64972373442,2108
120159.43669849838,2109
132206.58398267135,2110
168362.29782642727,2111
146556.26351553499,2112
124043.8197457236,2113
120379.45934049689,2114
167900.27480043998,2115
129113.79961924948,2116
148626.76989409878,2117
130883.89688275424,2118
114238.4774724191,2119
95177.697621283,2120
124874.27315285779,2121
120488.84222831042,2122
92600.54300816372,2123
172567.69414173355,2124
123466.95651715781,2125
157067.43573579975,2126
172540.35756510473,2127
144331.3400849608,2128
83852.73891217544,2129
149069.2222601666,2130
137504.51950993435,2131
119189.62397807237,2132
129858.85544599754,2133
114214.12346292246,2134
91056.07074924829,2135
53798.157326760156,2136
115114.13099225432,2137
138898.7352297409,2138
143191.0527921866,2139
149021.88767674353,2140
157178.82818727946,2141
131855.34703143986,2142
155235.512716734,2143
131456.63336998603,2144
144349.65114378493,2145
178164.492785838,2146
112566.3267047081,2147
143372.36650341615,2148
152474.89162438636,2149
223426.7809070357,2150
127696.42478686388,2151
182376.1752418732,2152
198954.3800078312,2153
114821.30416669314,2154
141564.5299202767,2155
264960.294623468,2156
230721.02336006644,2157
237611.0429593646,2158
217806.17320634302,2159
180478.58431557176,2160
236670.09496160282,2161
386203.1364878836,2162
336936.96701609326,2163
244600.75807522683,2164
193989.1815113769,2165
144311.70550840755,2166
219021.646562635,2167
194196.57261362535,2168
190237.88600778236,2169
218385.1281073495,2170
143364.55109669923,2171
135628.00129501944,2172
167254.14367057217,2173
221245.26635468515,2174
290461.61406724935,2175
303520.22346930427,2176
234839.2326373336,2177
208901.12097293785,2178
128920.51761223565,2179
231569.81381929183,2180
185888.0853416361,2181
221799.77978904886,2182
187656.95169287626,2183
126929.13045511082,2184
105286.38698440838,2185
154977.36054929,2186
143746.9020169492,2187
148321.0913765892,2188
260398.60506448994,2189
95724.11972222026,2190
78485.61928581297,2191
104648.59343220729,2192
121564.69954689963,2193
113948.47417636059,2194
111928.66347179009,2195
109587.45578553599,2196
119268.01724890615,2197
162176.12001633097,2198
164857.02551526716,2199
160781.44224515808,2200
148908.9773542867,2201
192720.53450110994,2202
146995.5559455244,2203
193484.66391164443,2204
127694.65458771106,2205
161859.30860560693,2206
210217.19069913254,2207
253628.17376721377,2208
240392.21678305243,2209
127114.05119245968,2210
124833.60496769499,2211
116500.81293638393,2212
116958.5597546364,2213
136934.6881032989,2214
108191.51114671958,2215
162873.68588879742,2216
32508.77040985145,2217
57761.96148475803,2218
43174.19971425115,2219
30692.390159002403,2220
310578.3107647753,2221
279078.6514047552,2222
279332.303909222,2223
212069.44071769193,2224
104007.71376232101,2225
184599.28665258424,2226
198973.43198843137,2227
275557.7811017207,2228
252706.85949740934,2229
148830.1626980594,2230
226063.5737752472,2231
171084.06330930724,2232
183714.4141309854,2233
234454.65706390666,2234
215432.73476769554,2235
256199.39188282975,2236
317986.47776078415,2237
210645.89068354573,2238
121429.92280810476,2239
146809.98665953905,2240
156554.71495175728,2241
130264.12383581972,2242
130239.76979892844,2243
106251.56381837834,2244
123721.43541527924,2245
140071.9957932969,2246
120010.12081202155,2247
129256.6154004425,2248
125871.26767576407,2249
124169.5207056503,2250
126921.13739652008,2251
180710.04773236977,2252
156317.32551010078,2253
171207.2403206228,2254
182940.56624369186,2255
174749.60927231013,2256
194991.42185777443,2257
151195.06946119847,2258
171973.9190179663,2259
140132.5166701277,2260
211364.05481225278,2261
234574.51354599022,2262
357819.48717881646,2263
457594.4855747202,2264
174988.78463944705,2265
299321.1003856353,2266
383668.1923077861,2267
425571.9993380192,2268
143718.60357797748,2269
186774.5356319114,2270
216826.38309935277,2271
192180.26901956415,2272
156114.50663206412,2273
176604.1392455478,2274
157284.47416012688,2275
191835.3628619076,2276
178756.05143278066,2277
145368.77135531174,2278
113633.06577677027,2279
117155.0750943187,2280
160254.0043867536,2281
174394.68416263675,2282
106019.60175116065,2283
114435.91388549581,2284
160011.03280770453,2285
121377.03763992316,2286
354346.5059732288,2287
291591.26727043756,2288
378420.6239146643,2289
423341.1887949978,2290
335842.39552944084,2291
410870.3122521166,2292
436715.623081831,2293
400951.85724756913,2294
444169.0833311701,2295
282189.1570290304,2296
338683.1862439737,2297
336327.92302031163,2298
354440.73296353704,2299
334686.3266765912,2300
303182.00902245997,2301
267966.3452864152,2302
248674.59479083747,2303
259965.51007169927,2304
205934.78090517738,2305
201080.67489902387,2306
204496.73091862508,2307
223621.4399996047,2308
272329.01302375447,2309
221930.20077640135,2310
210960.39357918507,2311
179596.0846441157,2312
171971.54441241827,2313
178325.7526057975,2314
180861.13831033808,2315
206044.12312839937,2316
192248.09468385915,2317
185574.6131679661,2318
186285.99702136804,2319
181376.53995400752,2320
242498.4505520535,2321
186932.87077887252,2322
192647.72633653038,2323
171126.2571638835,2324
210930.85295240983,2325
161247.8540389334,2326
203836.1739743146,2327
223199.3146177543,2328
179253.95269459402,2329
171641.45240337486,2330
352452.5233783161,2331
385941.8977698683,2332
323160.2937246224,2333
273383.65745894477,2334
266093.9871716867,2335
323738.2626784197,2336
199992.36650662834,2337
267940.5400419728,2338
208334.8843860787,2339
381636.9240368033,2340
194457.3268888062,2341
224702.95496200767,2342
217796.84112411563,2343
227321.48842055857,2344
230803.67878181522,2345
210155.7242619738,2346
201279.79867048463,2347
241731.9956338977,2348
189375.90725814266,2349
288494.3546868666,2350
255481.7441805712,2351
256256.97375294307,2352
260785.46008100983,2353
154800.2227336667,2354
158872.59073848987,2355
145979.0396362509,2356
185725.83764884333,2357
189732.4233147212,2358
118987.7970856974,2359
120758.14675217468,2360
148445.453298969,2361
262851.2536534921,2362
123982.13104333669,2363
162035.57218836222,2364
213724.95607002729,2365
187142.39450458274,2366
208403.76501938986,2367
211463.14463701422,2368
209686.86045029713,2369
161780.45713732243,2370
162264.84962489118,2371
199322.77444030976,2372
282022.76456745615,2373
300537.63585483015,2374
248045.34047142125,2375
300947.55619287514,2376
351033.05403263145,2377
146450.39169745616,2378
210092.8522086723,2379
143726.73961626444,2380
170952.7591581039,2381
199575.39988738243,2382
195346.6771796317,2383
236940.52197569038,2384
154734.25738367648,2385
126963.68724325375,2386
131474.5748441877,2387
114129.50824217348,2388
130630.66165209234,2389
147401.94841094327,2390
133826.48099221822,2391
125878.50988917542,2392
163325.53818508534,2393
134035.71045549473,2394
197255.39729717767,2395
133134.81351382873,2396
209393.69018668312,2397
120064.12773704782,2398
69626.1645152221,2399
62640.66909965464,2400
137816.09988466455,2401
138394.94159837163,2402
150861.91026915546,2403
142764.75896367372,2404
153116.8067792002,2405
150664.98471131513,2406
120676.81784710029,2407
133076.41411530692,2408
109245.15961232828,2409
175902.27691515235,2410
121504.90138658385,2411
155727.0464785289,2412
123578.41062621519,2413
148288.52746378945,2414
134269.74181436235,2415
131366.40840485014,2416
141117.0807806282,2417
135749.41169917528,2418
118910.60932669636,2419
126316.64079644263,2420
135351.74798784783,2421
115631.051026845,2422
120004.56319372694,2423
137663.32388790662,2424
230553.29782363295,2425
131458.9146003915,2426
149631.44409122356,2427
186423.19575254084,2428
99900.42199200124,2429
127251.82496682712,2430
101578.11294241677,2431
149562.24846550543,2432
151551.90839912277,2433
142912.22672528488,2434
162751.30612249643,2435
114089.30614111765,2436
106541.56376471382,2437
106686.53700602401,2438
102629.90840972857,2439
119690.61457414432,2440
91193.26096374838,2441
99538.14428552437,2442
134569.00613339365,2443
127200.33628860721,2444
77204.93436131989,2445
137463.8218257853,2446
191385.1504039134,2447
137774.24705273824,2448
102540.0238469814,2449
153330.94839771165,2450
117657.27158254168,2451
190375.53180769083,2452
101027.32950648575,2453
126116.99789356277,2454
109360.94580468752,2455
160145.0360351777,2456
136982.0254470304,2457
134407.96632445755,2458
123042.27839671171,2459
134898.080262781,2460
126166.96126313979,2461
124172.05124354824,2462
128827.70567683158,2463
190605.74491290457,2464
134559.07349098264,2465
105555.53553893739,2466
119480.57607059256,2467
98886.20627026295,2468
93875.8516245914,2469
187187.8939190493,2470
219228.61195130367,2471
177868.12546935558,2472
108848.39043621504,2473
46012.64060810461,2474
209017.22323139984,2475
115640.51646931173,2476
133071.28420718978,2477
152533.59760408668,2478
102061.66372365106,2479
151625.8064976238,2480
124684.35600570557,2481
115472.56198367027,2482
105674.85554783305,2483
124808.61124674759,2484
133595.32964203192,2485
157023.8203844957,2486
190037.04139734356,2487
173157.3128706269,2488
146480.06731706712,2489
142034.1768825187,2490
78736.37859904757,2491
172487.14017864293,2492
146074.25122121247,2493
144494.86245249712,2494
82292.93302149145,2495
244279.16998842038,2496
161789.54398162416,2497
118020.28057746362,2498
91064.3730244031,2499
117161.31790782865,2500
139790.04208313383,2501
142606.4548900957,2502
96424.30439120471,2503
154009.26267322735,2504
226385.28239992162,2505
256313.49436257756,2506
298147.6528274409,2507
253428.00133082538,2508
213471.48326774075,2509
199469.42088492814,2510
177788.1292331469,2511
205694.8919258236,2512
214315.20178967895,2513
330123.1656853641,2514
148082.72824066144,2515
167348.57914033614,2516
143739.69289511596,2517
139828.13006058574,2518
229413.45374986867,2519
210691.54475374997,2520
182064.7101814303,2521
219956.83696669817,2522
113845.63726579002,2523
137974.22871557384,2524
145534.16295659883,2525
158650.32251607912,2526
119855.81785337302,2527
134515.7041767818,2528
134080.6886051322,2529
113103.91304311759,2530
249046.42279887275,2531
216987.48198055013,2532
192036.9007273666,2533
232765.99910799632,2534
287308.3604874218,2535
224248.5047637137,2536
244852.95645980153,2537
184152.93185818935,2538
186115.36528687566,2539
180804.70921515542,2540
176292.32026677407,2541
163037.7597339388,2542
120647.07673097291,2543
119309.9845784046,2544
124940.16992030514,2545
124185.80740730619,2546
145868.7883355253,2547
142234.97999081286,2548
156846.92414918644,2549
565921.6619899146,2550
136656.6311090265,2551
132274.06060657313,2552
70777.94645036882,2553
95282.3050516176,2554
103585.50583321009,2555
106187.59931058745,2556
101111.37735713737,2557
177468.71476759118,2558
154044.52869153893,2559
151583.2805659581,2560
155233.65418734567,2561
153286.89306982074,2562
151437.02913649613,2563
198015.98369383567,2564
160283.14267500833,2565
172147.93750856753,2566
134765.7246205074,2567
203911.62163486448,2568
215323.82909980312,2569
122669.50603744875,2570
193126.36107433744,2571
168776.82586137182,2572
219662.02465805027,2573
341229.52340225445,2574
138184.34786106762,2575
133257.90052653273,2576
155640.0386673558,2577
80058.13299592624,2578
49598.977852797754,2579
95742.1202327078,2580
114825.02977671057,2581
129070.80290012811,2582
289809.10180579795,2583
170160.61216566345,2584
191048.9682412028,2585
222710.17941978635,2586
200309.0296594326,2587
142715.60562557811,2588
144977.99766023687,2589
201470.3478752081,2590
228953.28374464522,2591
216501.33219799472,2592
245866.2617579139,2593
174849.96704729574,2594
198742.560796213,2595
307004.65412949235,2596
175676.40316167215,2597
264753.0299320613,2598
342535.71659289254,2599
158956.72084277286,2600
115863.06086905852,2601
74505.66168341399,2602
110359.64560703884,2603
90123.98385939533,2604
69859.81832478053,2605
146448.33328504526,2606
192130.10226327687,2607
181371.3624868921,2608
155149.4297662361,2609
121600.99158434731,2610
170786.44491774664,2611
152040.65000908257,2612
132624.90017087632,2613
111785.0799176374,2614
154633.0257675232,2615
160466.93218894114,2616
198258.55379311478,2617
232027.98827437183,2618
195892.66322031597,2619
178042.83380842468,2620
167731.20952987837,2621
176082.39892609115,2622
243897.9242348434,2623
299575.7904256834,2624
301461.79519024823,2625
171080.80416761406,2626
173673.70627885684,2627
445413.7144378431,2628
481952.216740473,2629
384219.3105266714,2630
447708.380476495,2631
419429.6265160521,2632
312176.1471631681,2633
395156.4240171838,2634
138831.29377957346,2635
164903.47414104475,2636
182605.72009128265,2637
265430.2135739032,2638
184471.5589492276,2639
147433.55066110851,2640
95150.53191877816,2641
183028.91331065045,2642
104181.78640711466,2643
117310.44284417547,2644
109340.5024832257,2645
101769.42933249164,2646
100072.28805082696,2647
153797.84595354818,2648
142924.0900689869,2649
144575.1285568647,2650
136806.32311296926,2651
388026.23365284054,2652
270697.2174998681,2653
282398.2110523946,2654
391692.09809209936,2655
330365.8606413026,2656
336000.8932898073,2657
301931.10290234524,2658
328965.5812151176,2659
350816.6618695982,2660
360726.3265056081,2661
362974.65555512405,2662
279979.63765240286,2663
262520.0855406257,2664
338420.45062939194,2665
282174.09894070495,2666
176713.95800499545,2667
190863.69328140802,2668
191500.02842705045,2669
284962.61315328977,2670
188922.84950528774,2671
189391.4789373768,2672
204526.19383882696,2673
199988.26078702958,2674
180685.8831264809,2675
191601.07178223025,2676
195371.56974851113,2677
250181.37985025442,2678
269581.7673203865,2679
279887.5163292905,2680
392038.48101156665,2681
321934.06858928496,2682
489846.2215195769,2683
315662.8405336147,2684
340478.9799007813,2685
255228.5371154186,2686
305243.0641367463,2687
211307.36875712257,2688
208270.22784850403,2689
390404.3278411738,2690
189084.7123664089,2691
150847.06947782714,2692
199162.51554539523,2693
144790.04042388915,2694
194699.56441277303,2695
182252.8132110662,2696
178546.37312325684,2697
207173.06798204014,2698
174022.5025052082,2699
148590.39775731417,2700
137718.73353221224,2701
94714.16365539245,2702
112012.8975429948,2703
149856.06548450503,2704
118456.43593598736,2705
90739.57553121724,2706
106659.20370171677,2707
146716.50199190417,2708
120426.28633992947,2709
130130.04740498116,2710
335231.9065145607,2711
394711.2144136351,2712
168982.37148624964,2713
148912.12067979865,2714
178132.58319010717,2715
139750.74351105036,2716
196775.74065122064,2717
221387.80409621538,2718
159421.13152855544,2719
174024.1343640327,2720
126339.40454227281,2721
162862.5189912328,2722
138864.6134211575,2723
119336.18070536134,2724
126528.84366094116,2725
148881.49290471454,2726
182111.16632852718,2727
167333.53334980938,2728
142163.84204433844,2729
148811.27035050403,2730
136303.89710134076,2731
140666.6630687322,2732
148998.13432840336,2733
124599.40380054107,2734
